,newID,ID,X,Y,YEAR,PresenceAb,Percent_Cov,Source,X0415_blue,X0415_ctvi,X0415_gemi,X0415_gndvi,X0415_green,X0415_mndwi,X0415_msavi,X0415_msav2,X0415_ndvi,X0415_ndwi2,X0415_nir,X0415_nrvi,X0415_red,X0415_satvi,X0415_savi,X0415_slavi,X0415_swir1,X0415_swir2,X0415_Tbrig,X0415_Tgre,X0415_Twet,X0815_blue,X0815_ctvi,X0815_gemi,X0815_gndvi,X0815_green,X0815_mndwi,X0815_msavi,X0815_msa_1,X0815_ndvi,X0815_ndwi2,X0815_nir,X0815_nrvi,X0815_red,X0815_satvi,X0815_savi,X0815_slavi,X0815_swir1,X0815_swir2,X0815_Tbrig,X0815_Tgre,X0815_Twet,X0915_blue,X0915_ctvi,X0915_gemi,X0915_gndvi,X0915_green,X0915_mndwi,X0915_msavi,X0915_msa_1,X0915_ndvi,X0915_ndwi2,X0915_nir,X0915_nrvi,X0915_red,X0915_satvi,X0915_savi,X0915_slavi,X0915_swir1,X0915_swir2,X0915_Tbrig,X0915_Tgre,X0915_Twet,X1015_blue,X1015_ctvi,X1015_gemi,X1015_gndvi,X1015_green,X1015_mndwi,X1015_msavi,X1015_msav2,X1015_ndvi,X1015_ndwi2,X1015_nir,X1015_nrvi,X1015_red,X1015_satvi,X1015_savi,X1015_slavi,X1015_swir1,X1015_swir2,X1015_Tbrig,X1015_Tgre,X1015_Twet,X0616_blue,X0616_ctvi,X0616_gemi,X0616_gndvi,X0616_green,X0616_mndwi,X0616_msavi,X0616_msav2,X0616_ndvi,X0616_ndwi2,X0616_nir,X0616_nrvi,X0616_red,X0616_satvi,X0616_savi,X0616_slavi,X0616_swir1,X0616_swir2,X0616_Tbrig,X0616_Tgre,X0616_Twet,X0716_blue,X0716_ctvi,X0716_gemi,X0716_gndvi,X0716_green,X0716_mndwi,X0716_msavi,X0716_msav2,X0716_ndvi,X0716_ndwi2,X0716_nir,X0716_nrvi,X0716_red,X0716_satvi,X0716_savi,X0716_slavi,X0716_swir1,X0716_swir2,X0716_Tbrig,X0716_Tgre,X0716Twet
142,323,208,-108.8919983,39.23680115,2016,0,0,NAIPsampling,1335.09359,0.814409407,-343941.636,0.218129023,1342.290958,-0.35698511,-0.438453452,0.780649608,0.163262683,-0.150581706,2091.244746,-0.163262683,1504.236786,-1415.891021,0.244859973,0.482193868,2832.700878,2832.700878,-1634.566876,4630.498964,-266.6628117,1361.742185,0.892077073,-1609347.234,0.31438143,1450.076354,-0.3429294,-0.086875558,0.956509104,0.295801505,-0.031997657,2779.903458,-0.295801505,1510.728167,-1481.355379,0.443650557,0.621288974,2963.684826,2963.684826,-1525.453929,5148.312259,185.1320752,1236.943697,0.870820029,-944281.4809,0.290334011,1302.411859,-0.340876003,-0.178778129,0.910537592,0.258327523,-0.056093442,2368.080678,-0.258327523,1395.773541,-1324.303198,0.387439816,0.58538923,2649.536071,2649.536071,-1384.692724,4565.987655,48.54323133,1180.568368,0.859208144,-588245.8226,0.264903297,1159.167641,-0.304591466,-0.230324051,0.884743119,0.238238635,-0.043171566,1994.615082,-0.238238635,1227.082297,-1086.885706,0.3573025,0.586360173,2174.606925,2174.606925,-1049.566913,3889.888033,-37.79771806,1382.781985,0.87574328,-1362008.156,0.29795904,1498.761405,-0.320576402,-0.157214774,0.921332205,0.266926293,-0.025005891,2770.964977,-0.266926293,1603.346288,-1456.115098,0.400343678,0.613527704,2913.100088,2913.100088,-1426.245326,5171.913861,114.9014297,1268.880953,0.887667799,-1321862.37,0.306802317,1364.595023,-0.337770072,-0.105677978,0.947101609,0.287954121,-0.034547908,2572.507064,-0.287954121,1422.211416,-1377.829647,0.431877125,0.615604833,2756.617156,2756.617156,-1414.298517,4794.399829,148.8569535
143,337,228,-109.5169983,39.58240128,2016,0,0,NAIPsampling,1334.664423,0.853202447,-1039386.728,0.300710051,1477.091021,-0.372307845,-0.257391012,0.871232566,0.227954415,-0.080624217,2747.45424,-0.227954415,1727.393044,-1614.209328,0.341893421,0.5542887,3229.327594,3229.327594,-1774.30425,5416.690712,21.62697356,1417.463809,0.858171486,-1336547.856,0.307263551,1602.516049,-0.370772641,-0.234998441,0.882437738,0.236458299,-0.071674615,3024.109419,-0.236458299,1867.457764,-1745.087222,0.354651197,0.564353124,3491.083353,3491.083353,-1902.433261,5879.878529,68.69345555,1260.990238,0.867903086,-1184101.1,0.319784942,1388.394833,-0.383317726,-0.191644501,0.90411186,0.253255767,-0.072408572,2693.828332,-0.253255767,1605.099952,-1556.717036,0.379839472,0.570787614,3114.393369,3114.393369,-1727.158145,5201.855305,102.4479005,1241.986842,0.870205607,-1138956.146,0.324865613,1329.620429,-0.370162185,-0.181486203,0.909190027,0.257257799,-0.051488177,2609.211471,-0.257257799,1541.427283,-1445.78485,0.385840218,0.588467262,2892.483727,2892.483727,-1532.256752,4947.939789,115.1487199,1400.711051,0.863295329,-1445589.203,0.316435345,1585.557837,-0.371807349,-0.212089938,0.893894891,0.245278824,-0.062755359,3053.528826,-0.245278824,1850.64005,-1730.765416,0.367880729,0.574719054,3462.44084,3462.44084,-1870.365525,5858.679388,110.8322807,1405.894202,0.862781984,-1442785.179,0.31251535,1602.513685,-0.372562587,-0.214376689,0.892751405,0.244392753,-0.067959914,3059.448398,-0.244392753,1857.726492,-1752.34374,0.366551856,0.570437617,3505.609142,3505.609142,-1912.296994,5901.652248,101.787477
144,14,GR015,-110.071557,39.205041,2017,0,0,DEVELOP&NREL,1332.653886,0.879733918,-1286498.597,0.312365255,1382.609364,-0.362147207,-0.139855388,0.93001076,0.273931766,-0.056131692,2638.738812,-0.273931766,1503.93018,-1475.807224,0.410848061,0.592107515,2952.589535,2952.589535,-1580.53212,5030.736091,112.0502833,1252.304931,0.939464188,-2645294.586,0.386039656,1302.231677,-0.338141557,0.10686908,1.053400622,0.382592961,0.05508923,2939.839299,-0.382592961,1312.806827,-1315.920452,0.573821975,0.745083409,2632.844442,2632.844442,-1195.357855,4839.845859,506.5758955,1232.183008,0.923498144,-2013889.673,0.368222258,1256.713597,-0.329293392,0.043268823,1.021592371,0.352848822,0.044300433,2721.627245,-0.352848822,1301.92247,-1244.888935,0.529207469,0.717607483,2490.71809,2490.71809,-1119.350448,4594.934857,383.4075399,1094.169476,0.938064812,-1571601.92,0.374901735,1035.495632,-0.301570294,0.101357007,1.050634181,0.379965592,0.082679072,2277.569495,-0.379965592,1023.338163,-964.3972383,0.569862069,0.771259197,1929.715107,1929.715107,-771.5732171,3721.008072,355.9707613,1253.591845,0.913990184,-1925938.968,0.35022412,1330.152675,-0.289365606,0.004592757,1.002251569,0.335378057,0.067721612,2764.036462,-0.335378057,1375.669814,-1206.294913,0.503006332,0.729474071,2413.411349,2413.411349,-972.7026172,4626.785613,357.0408449,1234.495909,0.935509925,-2554755.703,0.381301092,1312.556612,-0.339061043,0.091273219,1.045601384,0.37517882,0.048511874,2930.40097,-0.37517882,1331.446185,-1329.119553,0.562702213,0.734310574,2659.237148,2659.237148,-1223.92415,4859.21373,489.9651067
145,291,161,-109.1699982,39.25429916,2016,0,0,NAIPsampling,1331.012427,0.837527286,-674327.8074,0.272051361,1402.258877,-0.398078135,-0.329215707,0.835302023,0.201451955,-0.141332789,2450.372483,-0.201451955,1628.646196,-1628.006721,0.302140896,0.50154386,3257.013224,3257.013224,-1955.580536,5200.910379,-124.1890234,1473.221016,0.82579455,-697048.1832,0.25333162,1616.670449,-0.381958093,-0.384178188,0.807822658,0.181936639,-0.142405967,2713.68689,-0.181936639,1878.246044,-1806.984812,0.272875247,0.494011625,3614.917991,3614.917991,-2138.024172,5818.101163,-193.9424527,1353.43353,0.823151958,-506511.0403,0.238628464,1451.61402,-0.384407458,-0.39668198,0.801555764,0.177579146,-0.160501926,2361.541455,-0.177579146,1649.299708,-1631.776006,0.266335517,0.480590034,3264.538049,3264.538049,-1974.725106,5186.722147,-219.2857622,1355.40167,0.821894451,-467143.6376,0.237592291,1411.155129,-0.381934293,-0.402653677,0.79856581,0.175510488,-0.158747485,2290.683436,-0.175510488,1606.658968,-1577.114477,0.263231962,0.481047699,3155.204443,3155.204443,-1892.892623,5040.182459,-228.6756811,1347.04398,0.840590692,-816532.0839,0.292802192,1444.36437,-0.413869972,-0.315041856,0.842397208,0.206592711,-0.137762067,2640.389156,-0.206592711,1736.214701,-1741.554445,0.309853667,0.505789899,3484.11327,3484.11327,-2109.959347,5532.679386,-79.55001788,1287.361999,0.825668572,-542295.6468,0.257458158,1414.921405,-0.41515032,-0.384760802,0.807519572,0.181728591,-0.176564,2396.09994,-0.181728591,1659.145838,-1711.309341,0.272559281,0.471412837,3423.66004,3423.66004,-2162.732243,5291.117594,-185.3750245
146,268,111,-108.7770004,38.04550171,2016,0,0,NAIPsampling,1327.871354,0.830981406,-605390.7269,0.260092884,1428.386164,-0.354952487,-0.359747318,0.820031341,0.190530097,-0.10450783,2432.601608,-0.190530097,1653.984047,-1499.762119,0.285760182,0.522648276,3000.391979,3000.391979,-1649.005393,5030.877412,-133.3199021,1226.124456,0.854228552,-766314.8758,0.276310214,1329.459747,-0.37418225,-0.252741392,0.873545641,0.22970642,-0.109157913,2344.655248,-0.22970642,1468.702495,-1459.130406,0.344514457,0.534338955,2919.252425,2919.252425,-1679.950246,4779.154233,-35.58808783,1349.91845,0.814057919,-301863.1353,0.194781656,1324.43674,-0.204985249,-0.440135787,0.779800201,0.162690295,-0.010627939,1965.197057,-0.162690295,1415.233769,-1003.449393,0.243999353,0.574173864,2007.417767,2007.417767,-744.4130545,3943.579181,-236.2584516,1576.319638,0.800332583,-230022.6514,0.151416909,1435.935459,-0.066426801,-0.506938478,0.74638509,0.140532243,0.085853635,1948.377695,-0.140532243,1468.233641,-820.0562508,0.21076752,0.626787864,1640.278514,1640.278514,-247.8638446,3803.652114,-338.063165,1393.672612,0.835121554,-777720.6718,0.255907993,1585.485668,-0.373961447,-0.340407841,0.82971216,0.19742801,-0.130546741,2676.045579,-0.19742801,1793.61031,-1739.34635,0.296108891,0.507474409,3479.651812,3479.651812,-2038.870208,5630.14736,-132.344439,1349.816606,0.836438841,-716341.839,0.260666566,1492.363495,-0.367539707,-0.334273973,0.832775568,0.199629935,-0.118197046,2544.687788,-0.199629935,1697.766845,-1612.968656,0.299409615,0.516726112,3226.868718,3226.868718,-1844.939325,5296.274793,-117.7840457
147,468,465,-109.1999969,39.04520035,2016,0,0,NAIPsampling,1327.554794,0.835116732,-729421.8067,0.300603118,1393.713801,-0.398159561,-0.340427534,0.829699582,0.197419955,-0.110820305,2591.759502,-0.197419955,1737.146978,-1618.443684,0.296095733,0.520963053,3237.7922,3237.7922,-1851.555095,5314.635959,-75.35302793,1360.870283,0.825613853,-659950.1311,0.285515686,1469.637781,-0.391461793,-0.385029976,0.807394334,0.181638235,-0.119277582,2644.204196,-0.181638235,1831.284356,-1679.768949,0.272426916,0.509313184,3360.421417,3360.421417,-1925.949989,5505.050478,-127.4773098,1358.522904,0.818091546,-538797.6588,0.268403555,1463.339508,-0.378387162,-0.420808965,0.789496065,0.169273778,-0.122416258,2537.06131,-0.169273778,1802.489199,-1622.002804,0.253881416,0.502651944,3244.862829,3244.862829,-1838.578151,5348.630379,-177.2526421,1282.493117,0.825604011,-505029.2924,0.269030947,1332.598407,-0.380138372,-0.385062107,0.807365303,0.181621983,-0.123764718,2313.516025,-0.181621983,1602.315024,-1483.084907,0.272398193,0.506308436,2967.065735,2967.065735,-1693.384645,4876.146504,-152.3364309,1394.952137,0.837017747,-982366.4128,0.315334154,1544.758233,-0.39539279,-0.331596688,0.834126974,0.200598709,-0.091462224,2967.686027,-0.200598709,1975.990831,-1782.168912,0.300867634,0.535568457,3565.198144,3565.198144,-1987.358866,5928.270263,-17.20598124,1362.668123,0.834173554,-903055.9691,0.314123089,1515.131159,-0.396097606,-0.344833778,0.827505239,0.195845518,-0.093623467,2902.953586,-0.195845518,1952.110955,-1750.908805,0.293738027,0.532185151,3502.670303,3502.670303,-1954.969001,5819.221938,-29.06251168
148,226,49,-109.8889999,38.27019882,2016,0,0,NAIPsampling,1326.611172,0.824057686,-1039760.933,0.38184144,1502.537698,-0.402412342,-0.392419844,0.803717927,0.17907107,-0.024305653,3358.796581,-0.17907107,2338.564109,-1762.766005,0.268583034,0.572713787,3526.139445,3526.139445,-1708.126188,6259.242267,104.5607332,1272.834899,0.83629234,-1217974.534,0.395288428,1439.316953,-0.40669659,-0.334975555,0.832445147,0.199384878,-0.013593484,3321.025063,-0.199384878,2216.855435,-1705.960382,0.299050317,0.58994159,3412.557915,3412.557915,-1648.933156,6067.625267,184.4367515,1651.213465,0.806836732,-655586.8987,0.297572585,1671.777731,-0.266570537,-0.475169181,0.762327335,0.150985511,0.033673138,3088.223643,-0.150985511,2278.001409,-1443.332393,0.226457167,0.597911277,2887.018488,2887.018488,-991.5170277,5780.239572,-138.8484652,1105.527644,0.839994361,-696600.8048,0.371825318,1121.315451,-0.34542683,-0.317790594,0.841016063,0.205590527,0.030288724,2448.759827,-0.205590527,1613.581029,-1152.126001,0.308347839,0.624944741,2304.781136,2304.781136,-938.7505643,4384.315182,102.6180536,1318.423699,0.829080519,-1111197.477,0.385998037,1480.38826,-0.411472675,-0.368701551,0.815579154,0.187374508,-0.030284684,3341.707917,-0.187374508,2287.026565,-1774.892513,0.281036797,0.572459159,3550.434263,3550.434263,-1764.841912,6233.520543,125.6968482,1203.165305,0.829525564,-889505.4848,0.378294544,1344.246421,-0.398881026,-0.36660004,0.81662165,0.188112661,-0.024244906,2980.137122,-0.188112661,2036.453004,-1563.799942,0.282140871,0.577021825,3128.234003,3128.234003,-1521.607687,5546.126083,103.2959209
149,351,250,-109.689003,39.57360077,2016,0,0,NAIPsampling,1323.679755,0.84808283,-670832.7413,0.260862602,1335.953766,-0.359211553,-0.280641335,0.859589382,0.219244486,-0.108517576,2278.945898,-0.219244486,1459.346009,-1416.402277,0.328822749,0.530837884,2833.764877,2833.764877,-1589.572019,4709.862934,-100.9411774,1393.288583,0.854685426,-892373.4037,0.270051923,1450.10992,-0.367995118,-0.250682835,0.874581091,0.230487178,-0.108750588,2523.076576,-0.230487178,1577.862664,-1568.908678,0.345688619,0.534927207,3138.810079,3138.810079,-1790.617554,5167.601476,-63.1085773,1287.357568,0.843437142,-592989.8519,0.252475189,1317.857735,-0.346063977,-0.301913242,0.848947432,0.211386213,-0.102548734,2208.065996,-0.211386213,1437.453446,-1355.880409,0.317035837,0.532046663,2712.682529,2712.682529,-1488.59101,4559.595533,-114.7223069,1193.089756,0.846435476,-470612.9792,0.250215843,1157.008461,-0.363854992,-0.288152465,0.855816263,0.216453014,-0.125021381,1929.235628,-0.216453014,1242.667611,-1239.778132,0.324628349,0.518163047,2480.553561,2480.553561,-1422.482351,4076.543888,-124.3613661,1358.032301,0.883060603,-1406465.615,0.314432273,1415.320899,-0.368196767,-0.125472034,0.937205635,0.279796029,-0.060803945,2713.580866,-0.279796029,1527.064993,-1531.966495,0.419644565,0.590936268,3064.937587,3064.937587,-1668.327195,5178.494786,128.489194,1353.679305,0.874205682,-1289949.491,0.306580959,1442.677534,-0.377407039,-0.163932193,0.91797161,0.264235574,-0.080093346,2718.377899,-0.264235574,1582.051476,-1595.363729,0.396307283,0.56943805,3191.73893,3191.73893,-1791.954304,5301.661076,85.43868047
150,358,262,-109.552002,38.47639847,2016,0,0,NAIPsampling,1323.115042,0.836024601,-966771.5855,0.348292985,1432.926242,-0.381324416,-0.336212587,0.831818426,0.198937133,-0.038090304,2964.529082,-0.198937133,1980.73285,-1599.30299,0.298375532,0.572297995,3199.311647,3199.311647,-1592.587596,5621.466945,58.97425933,1280.231834,0.840734508,-934515.3329,0.344839734,1374.716749,-0.390443511,-0.314382871,0.842732041,0.206834513,-0.052699223,2821.864822,-0.206834513,1854.608698,-1567.53031,0.310218602,0.565454175,3135.830749,3135.830749,-1626.443958,5408.556256,56.01988201,1076.904721,0.831806409,-429592.4348,0.31508501,1060.978022,-0.330343038,-0.355862458,0.821955979,0.191901903,-0.017030687,2037.152512,-0.191901903,1381.169931,-1053.55913,0.287810756,0.583893205,2107.742927,2107.742927,-941.453425,3881.395219,-30.09273257,1217.633587,0.846650665,-841506.1948,0.349291766,1242.147861,-0.374452445,-0.287192348,0.856323422,0.216817349,-0.02894671,2575.685684,-0.216817349,1657.793869,-1364.256697,0.325187617,0.58711244,2729.246004,2729.246004,-1335.817586,4839.015682,70.66602379,1328.64055,0.841348111,-1031117.717,0.347677134,1428.800203,-0.398706605,-0.311554648,0.844149837,0.207866644,-0.059241613,2951.853235,-0.207866644,1935.86057,-1661.415519,0.311768073,0.56124398,3323.62254,3323.62254,-1756.762388,5680.076783,62.34178795,1285.00724,0.835383901,-892499.3617,0.33924664,1411.699912,-0.393910001,-0.339191564,0.830325874,0.197866262,-0.063094899,2861.301174,-0.197866262,1916.028758,-1622.955358,0.296768333,0.554224374,3246.683872,3246.683872,-1714.25755,5548.521855,31.08682145
151,342,235,-108.5479965,39.23419952,2016,0,0,NAIPsampling,1322.989038,0.829602511,-541104.3922,0.24913937,1396.60724,-0.322051413,-0.366214705,0.816792235,0.188240327,-0.079272529,2323.40999,-0.188240327,1587.26353,-1361.349955,0.282324393,0.538979942,2723.490558,2723.490558,-1391.808923,4735.327875,-142.63767,1430.225638,0.807517978,-417078.0848,0.223877409,1552.498759,-0.316304562,-0.471823356,0.763977726,0.152085285,-0.09947104,2448.154688,-0.152085285,1801.799235,-1494.125063,0.228101092,0.511012444,2988.99347,2988.99347,-1541.916686,5167.203148,-261.4200281,1364.989803,0.798865814,-289488.8465,0.205962165,1460.406674,-0.313811415,-0.514186754,0.742777426,0.138186589,-0.115301568,2218.024275,-0.138186589,1679.446133,-1397.710061,0.207253296,0.495579807,2796.168576,2796.168576,-1463.375197,4800.974751,-303.67653,1269.685697,0.798555315,-230053.7842,0.194208778,1338.543367,-0.318001305,-0.51569741,0.742006555,0.137690591,-0.131941026,1983.764769,-0.137690591,1503.588971,-1293.008448,0.206506279,0.484980602,2586.811262,2586.811262,-1394.919798,4378.215723,-302.3596214,1302.751703,0.846370535,-810658.0565,0.294040541,1381.661181,-0.358263748,-0.288472473,0.855681829,0.216343083,-0.07178537,2532.617926,-0.216343083,1631.697163,-1461.748596,0.324475665,0.555880745,2924.348265,2924.348265,-1546.472395,5002.836254,-22.91185081,1264.979899,0.83848823,-603542.0494,0.274061629,1312.200087,-0.366787709,-0.324754608,0.837527447,0.203062511,-0.103088819,2302.983075,-0.203062511,1525.551276,-1415.741127,0.304553993,0.528457654,2832.381772,2832.381772,-1571.5886,4729.296807,-96.20190452
152,241,75,-109.1090012,39.21519852,2016,0,0,NAIPsampling,1322.482852,0.837051925,-679508.6699,0.285982731,1370.244568,-0.407843387,-0.331422912,0.834198762,0.200655925,-0.137950696,2467.882677,-0.200655925,1643.008087,-1628.373683,0.300947285,0.503573085,3257.735723,3257.735723,-1953.348635,5206.511306,-109.0151341,1355.828095,0.812945742,-429285.5599,0.246703548,1429.513676,-0.407436918,-0.445523494,0.777127862,0.160880779,-0.178695112,2365.841184,-0.160880779,1710.100511,-1697.172544,0.241291569,0.463396524,3395.335251,3395.335251,-2110.016677,5303.404957,-256.1758421,1278.82005,0.800741759,-256342.1627,0.221176652,1306.358238,-0.399360152,-0.504935686,0.747393963,0.141187365,-0.195447181,2048.338927,-0.141187365,1541.499148,-1521.273882,0.211751555,0.446744974,3043.530441,3043.530441,-1898.708711,4743.624873,-311.6797376,1248.041425,0.798099205,-198478.9001,0.199839456,1234.664081,-0.397837979,-0.517934103,0.740877402,0.136962341,-0.215099754,1851.376817,-0.136962341,1405.330551,-1432.540215,0.205411975,0.433431862,2866.106271,2866.106271,-1822.153298,4416.255069,-338.7783851,1242.410034,0.849613123,-828972.7983,0.318448088,1296.91649,-0.447190463,-0.273675006,0.863081676,0.22184246,-0.15012059,2508.858147,-0.22184246,1597.822101,-1697.047644,0.332723179,0.502475376,3395.175103,3395.175103,-2141.263705,5258.931542,-25.62518931,1209.195141,0.837493244,-589416.5961,0.290731718,1259.229751,-0.446333556,-0.329367479,0.835219869,0.201394934,-0.178804045,2291.555708,-0.201394934,1523.26928,-1644.18195,0.302052812,0.476144266,3289.464736,3289.464736,-2128.801276,5007.927892,-114.9095386
153,329,218,-109.1880035,38.90439987,2016,0,0,NAIPsampling,1307.885344,0.837277651,-794225.7168,0.32375954,1360.782438,-0.384655776,-0.330381457,0.834726222,0.201033865,-0.06955881,2663.769536,-0.201033865,1772.024682,-1530.625141,0.30151681,0.551040123,3062.050782,3062.050782,-1619.844658,5234.154007,-12.36022994,1262.438148,0.851098404,-988987.4573,0.345885706,1319.484733,-0.388001438,-0.266928024,0.86646209,0.224368494,-0.048643953,2714.931714,-0.224368494,1719.896081,-1495.878451,0.336514801,0.576117343,2992.567012,2992.567012,-1553.413383,5164.55063,82.760084,1268.028421,0.842150891,-866861.7496,0.340968297,1323.110573,-0.38796864,-0.307847861,0.845996656,0.209218123,-0.054165645,2692.206347,-0.209218123,1760.598811,-1499.88871,0.313791949,0.565452073,3000.558635,3000.558635,-1555.564159,5179.350528,40.90751697,1235.748808,0.842935996,-690728.5219,0.311095405,1256.26278,-0.358386197,-0.304224513,0.847798817,0.210541093,-0.053224966,2390.868591,-0.210541093,1559.213906,-1329.450826,0.315771669,0.566704527,2659.684088,2659.684088,-1344.405995,4649.938768,-12.86894191,1328.996965,0.842366261,-921373.1088,0.330789975,1393.715812,-0.388485403,-0.30685813,0.846493912,0.209580918,-0.066202979,2771.541016,-0.209580918,1811.105709,-1581.855207,0.31433708,0.557022902,3164.526361,3164.526361,-1680.25938,5399.803279,21.47344723,1286.152547,0.839102096,-834635.4922,0.329408693,1360.233137,-0.395423649,-0.321925482,0.838956259,0.204092328,-0.075901594,2696.58395,-0.204092328,1782.447909,-1569.364606,0.306104322,0.547862992,3139.556296,3139.556296,-1699.130483,5304.606044,5.450331109
154,306,184,-108.5830002,39.06510162,2016,0,0,NAIPsampling,1305.028913,0.882640231,-1145540.013,0.308491109,1296.983828,-0.233074637,-0.127282592,0.936293981,0.279053777,0.08125912,2454.186532,-0.279053777,1383.316748,-1042.351947,0.418526134,0.707538179,2085.310959,2085.310959,-691.440058,4235.163987,149.7437119,1326.181286,0.898561563,-1561742.45,0.27137152,1523.701136,-0.205137238,-0.059465426,0.970214514,0.307412882,0.070138797,2658.680358,-0.307412882,1408.405709,-1154.721843,0.461062641,0.714972554,2310.171097,2310.171097,-828.1515542,4587.42795,203.4869666,1237.502366,0.929130692,-1921843.379,0.36631341,1206.920555,-0.184010711,0.065896331,1.032906252,0.363283842,0.195479082,2602.282842,-0.363283842,1215.385587,-875.3575426,0.544854404,0.877181144,1751.256891,1751.256891,-334.0466601,3960.821485,420.227221,1152.7409,0.940272919,-1728103.878,0.365373,1101.366101,-0.164168006,0.110042221,1.054979328,0.384113163,0.214043894,2369.542327,-0.384113163,1054.37183,-766.7274202,0.576085618,0.915452932,1534.010646,1534.010646,-246.1788063,3548.190952,408.2407024,1255.26635,0.918152265,-1900195.084,0.357482336,1277.859921,-0.218571256,0.021597478,1.010754417,0.343003582,0.150684898,2699.804792,-0.343003582,1320.742627,-996.052443,0.514441396,0.814800298,1992.713196,1992.713196,-531.4761226,4258.294353,389.965541,1227.009232,0.935901486,-2086698.123,0.385233918,1173.735321,-0.217399072,0.092820551,1.046371378,0.375911592,0.183175721,2644.74249,-0.375911592,1199.606966,-912.6097034,0.56379406,0.874165795,1825.84027,1825.84027,-419.9772924,4016.55321,464.1540147
155,414,370,-109.0339966,39.36190033,2016,0,0,NAIPsampling,1304.435853,0.866585169,-1163991.764,0.326322427,1366.469932,-0.436238603,-0.197475147,0.901195803,0.250969855,-0.128160374,2690.277651,-0.250969855,1610.829431,-1740.058563,0.376411025,0.52832916,3481.218964,3481.218964,-2152.553589,5464.647594,56.47626045,1913.377574,0.819302548,-732883.1586,0.209248618,1915.544408,-0.219850813,-0.41503507,0.792397028,0.171256666,-0.011113452,2929.327071,-0.171256666,2072.69709,-1497.311328,0.256859323,0.578019863,2995.168672,2995.168672,-1151.622491,5816.61176,-289.1217564,1239.867332,0.863637588,-847063.5155,0.291506515,1279.970633,-0.399640464,-0.210553527,0.894644732,0.245869884,-0.122392394,2333.247158,-0.245869884,1412.32401,-1491.485322,0.3687556,0.530721647,2984.043034,2984.043034,-1785.683208,4781.500388,-11.12360825,1227.528977,0.850769009,-635719.8385,0.280765117,1225.026272,-0.409402184,-0.268408776,0.865703427,0.223807906,-0.145343726,2181.444411,-0.223807906,1383.566731,-1461.164668,0.335664782,0.506491842,2923.401778,2923.401778,-1788.743535,4621.692622,-83.56975671,1117.74719,0.881803883,-1175459.653,0.385420094,1107.392126,-0.510886251,-0.13089443,0.934488747,0.277578089,-0.156228449,2496.344718,-0.277578089,1411.588175,-1709.759252,0.416313868,0.516589799,3420.765703,3420.765703,-2292.776925,5091.009479,146.7107249,1123.830803,0.856912721,-742833.433,0.333204598,1136.16872,-0.486737103,-0.240639066,0.879595777,0.234299412,-0.18325304,2271.679371,-0.234299412,1409.241723,-1644.934585,0.351401385,0.483303968,3291.07013,3291.07013,-2212.061342,4883.804298,-12.65721496
156,341,234,-109.3720016,39.17879868,2016,0,0,NAIPsampling,1301.558793,0.818506305,-426277.1992,0.236813385,1387.85758,-0.34874393,-0.418809918,0.790483175,0.169952571,-0.122006744,2249.149549,-0.169952571,1595.706397,-1436.689654,0.254895709,0.503171785,2874.237298,2874.237298,-1595.313974,4793.61572,-206.312009,1376.048589,0.806067037,-376070.1701,0.2176324,1514.022375,-0.341469235,-0.478884849,0.760441565,0.149744068,-0.133778557,2356.338248,-0.149744068,1742.553521,-1541.663257,0.224588705,0.488186858,3084.160291,3084.160291,-1719.543237,5126.784352,-279.3249938,1276.647285,0.800710836,-269472.9071,0.211309738,1367.800382,-0.345456077,-0.50509235,0.747319049,0.141137843,-0.144709906,2100.735868,-0.141137843,1581.090794,-1405.379584,0.211678018,0.478234464,2811.599452,2811.599452,-1585.262283,4646.921873,-288.5638395,1219.913693,0.799135749,-217068.1341,0.201940716,1271.975869,-0.337885632,-0.512828389,0.74343649,0.138617945,-0.145900098,1915.696764,-0.138617945,1449.254179,-1284.675612,0.207896026,0.476607647,2570.187754,2570.187754,-1437.193389,4269.209482,-290.1130587,1378.931194,0.819283938,-553836.0479,0.252311717,1520.746524,-0.364376578,-0.415108919,0.792347274,0.171226171,-0.123410817,2547.11587,-0.171226171,1802.370049,-1631.721484,0.256809735,0.502719058,3264.308502,3264.308502,-1843.486351,5389.897431,-191.564688,1350.365672,0.813710973,-460745.4615,0.244960549,1476.600001,-0.361946622,-0.441838079,0.778974238,0.162125547,-0.128367472,2434.718804,-0.162125547,1755.394407,-1575.499631,0.243159305,0.496147567,3151.852888,3151.852888,-1778.925318,5205.601881,-218.6717021
